sha,date,kind,parents,prs,capabilities,inMain,inDev,title,attribution,url
2dca8913b68fe95ca0ff1e5a793e28d61be94458,2026-09-10T12:56:39+08:00,merge,75d1705668284d8154b86134f5b2d771f59a9357 10816af92faa4795cc4c5378fa8a76d108b0adf1,"152,272",C09,True,True,Merge pull request #152 from CtriXin/fix/claude-perm-rule-format,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/2dca8913b68fe95ca0ff1e5a793e28d61be94458
2d1bd05201ccc8f478bc0f00723aa9950ee8df14,2026-09-10T12:40:09+08:00,PR-child,f3b3cd141cc460d218ce79b1f8ed44ec8385b68d,"153,272","C01,C09,C10",True,True,feat(config)!: default to the mms-next root for every entrance,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/2d1bd05201ccc8f478bc0f00723aa9950ee8df14
bdb71384edc1c3f10ef67ee52618bda3c980d536,2026-09-10T12:39:58+08:00,PR-child,f8724ec1edb2ec2e9f9fe87481a172834bde4f4d,"149,272","C07,C08",True,True,feat(web): one link opens Pilot from a phone,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/bdb71384edc1c3f10ef67ee52618bda3c980d536
f3b3cd141cc460d218ce79b1f8ed44ec8385b68d,2026-09-10T12:16:30+08:00,PR-child,895343f8cdad0e732785f93240a228ff50fe7f2b,"153,272","C01,C09,C10",True,True,feat(web): let Pilot share the CLI v2 config root,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/f3b3cd141cc460d218ce79b1f8ed44ec8385b68d
10816af92faa4795cc4c5378fa8a76d108b0adf1,2026-09-10T11:58:51+08:00,PR-child,75d1705668284d8154b86134f5b2d771f59a9357,"152,272",C09,True,True,"fix(claude): use well-formed deny rule ""Bash(rm -rf /*)""",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/10816af92faa4795cc4c5378fa8a76d108b0adf1
895343f8cdad0e732785f93240a228ff50fe7f2b,2026-09-10T11:55:02+08:00,PR-child,2045547c408f1cffc5086506c23dfa958b50ae34,"153,272","C01,C09,C10",True,True,feat(config): bootstrap a v2 root on first run instead of failing closed,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/895343f8cdad0e732785f93240a228ff50fe7f2b
9ab22bec54a0bd50eed60b751f24e992b03d3ba9,2026-09-10T10:43:49+08:00,PR-child,bf0ef099597c5f0fa115863230d6840f954b880e,"155,272","C01,C05,C06,C12",True,True,feat(pilot): unify bundled skills and file path input,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/9ab22bec54a0bd50eed60b751f24e992b03d3ba9
bf0ef099597c5f0fa115863230d6840f954b880e,2026-09-10T09:04:08+08:00,PR-child,daca44a9198fc08ac10f942bf8f7d4bfb0b569a5,"155,272","C01,C05,C06,C12",True,True,feat(pilot): clarify service status and diagnostics,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/bf0ef099597c5f0fa115863230d6840f954b880e
daca44a9198fc08ac10f942bf8f7d4bfb0b569a5,2026-09-10T08:34:10+08:00,PR-child,2045547c408f1cffc5086506c23dfa958b50ae34,"155,272","C01,C05,C06,C12",True,True,feat(pilot): preview local file references in composer,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/daca44a9198fc08ac10f942bf8f7d4bfb0b569a5
f8724ec1edb2ec2e9f9fe87481a172834bde4f4d,2026-09-10T11:30:03+08:00,PR-child,7421d06f0d3118d8d3a2c912ae02f85fcb6bbde3,"149,272","C07,C08",True,True,"feat(web): list command-line sessions in Pilot, read-only",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/f8724ec1edb2ec2e9f9fe87481a172834bde4f4d
effa06a90a4959f6dbc0a8b71fc8f1078e6eb4f4,2026-09-10T11:29:39+08:00,PR-child,75d1705668284d8154b86134f5b2d771f59a9357,"147,272","C10,C11",True,True,"fix(install): judge the version headline by outcome, not by arguments",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/effa06a90a4959f6dbc0a8b71fc8f1078e6eb4f4
7421d06f0d3118d8d3a2c912ae02f85fcb6bbde3,2026-09-10T11:12:25+08:00,PR-child,75d1705668284d8154b86134f5b2d771f59a9357,"149,272","C07,C08",True,True,feat(web): read the Pi sessions that command-line launches leave behind,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/7421d06f0d3118d8d3a2c912ae02f85fcb6bbde3
2045547c408f1cffc5086506c23dfa958b50ae34,2026-09-10T10:54:13+08:00,merge,628e6b2f03db7bf63da7de8c27527b6a9c32ca2b 75d1705668284d8154b86134f5b2d771f59a9357,"153,272","C01,C09,C10",True,True,Merge remote-tracking branch 'origin/dev' into dev,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/2045547c408f1cffc5086506c23dfa958b50ae34
ec27cfeb9060ed80d9a8fc60ee7426c812f0d07f,2026-09-10T10:01:15+08:00,PR-child,1df92b631d5bbd68e1c453c280553f3e92a9fdff,"174,272",C12,True,True,fix(web): pin and compress the heading in the two-column home layout,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/ec27cfeb9060ed80d9a8fc60ee7426c812f0d07f
1df92b631d5bbd68e1c453c280553f3e92a9fdff,2026-09-10T09:52:29+08:00,PR-child,e27c2307dd349005c9d348a36756d4a9d930eb1f,"174,272",C12,True,True,feat(web): move the recent list beside a tall composer,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/1df92b631d5bbd68e1c453c280553f3e92a9fdff
e27c2307dd349005c9d348a36756d4a9d930eb1f,2026-09-10T09:46:29+08:00,PR-child,e390cbca882847055489d554bced964c5bbd6059,"174,272",C12,True,True,feat(web): make the model picker one surface with two states,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/e27c2307dd349005c9d348a36756d4a9d930eb1f
e390cbca882847055489d554bced964c5bbd6059,2026-09-10T09:39:51+08:00,PR-child,d13ccac2673f0d4019850997832cfe8a482e6bab,"174,272",C12,True,True,feat(web): make the session count on the home screen the way to all sessions,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/e390cbca882847055489d554bced964c5bbd6059
d13ccac2673f0d4019850997832cfe8a482e6bab,2026-09-10T08:34:07+08:00,PR-child,40a973593030546656986393a1b373589c500f2a,"174,272",C12,True,True,fix(web): let the composer grow with what is typed into it,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/d13ccac2673f0d4019850997832cfe8a482e6bab
fc063f6ac7265a0ffd0488908372c52cf0075486,2026-09-10T00:48:23+08:00,merge,4ecaf7eb407aca34ff25a6dec554ccb8a1f5dc03 75d1705668284d8154b86134f5b2d771f59a9357,144,C24,True,True,Merge pull request #144 from CtriXin/dev,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/fc063f6ac7265a0ffd0488908372c52cf0075486
75d1705668284d8154b86134f5b2d771f59a9357,2026-09-10T00:43:09+08:00,merge,6702c41b92ad80ed2bf2263f7019d2911b544c5e fa2f05e10ba154ce63b0b27799fb5357eb86f3b9,"143,144","C03,C04,C06,C15",True,True,Merge pull request #143 from CtriXin/codex/stride-855b1bed42aa43bb-finish-onboarding,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/75d1705668284d8154b86134f5b2d771f59a9357
fa2f05e10ba154ce63b0b27799fb5357eb86f3b9,2026-09-10T00:34:24+08:00,PR-child,fd5f96a3dddbfa82d4e6e23d2c280ab5d069bb57,"143,144","C03,C04,C06,C15",True,True,release(pilot): prepare v4.10.0 guided setup and portable tasks,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/fa2f05e10ba154ce63b0b27799fb5357eb86f3b9
fd5f96a3dddbfa82d4e6e23d2c280ab5d069bb57,2026-09-10T00:30:11+08:00,PR-child,e917fcb3e9aa27809e41fde9cec3949c1cb34842,"143,144","C03,C04,C06,C15",True,True,feat(pilot): finish portable templates and validate requirements before launch,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/fd5f96a3dddbfa82d4e6e23d2c280ab5d069bb57
e917fcb3e9aa27809e41fde9cec3949c1cb34842,2026-09-10T00:07:30+08:00,PR-child,0909c640fb32e8e48bbccb0720e69a462ebc45ea,"143,144","C03,C04,C06,C15",True,True,feat(pilot): preserve observed context and skill source identity per message [paraphrase; original via commit URL],旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/e917fcb3e9aa27809e41fde9cec3949c1cb34842
0909c640fb32e8e48bbccb0720e69a462ebc45ea,2026-09-10T00:01:41+08:00,PR-child,7b94e173b1d7afc04548a538e1c977e8ddbcaa7d,"143,144","C03,C04,C06,C15",True,True,feat(pilot): guide channel setup on the actual form controls,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/0909c640fb32e8e48bbccb0720e69a462ebc45ea
7b94e173b1d7afc04548a538e1c977e8ddbcaa7d,2026-09-09T23:45:42+08:00,PR-child,6702c41b92ad80ed2bf2263f7019d2911b544c5e,"143,144","C03,C04,C06,C15",True,True,"docs(pilot): scope completion of guided setup, skills evidence and templates",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/7b94e173b1d7afc04548a538e1c977e8ddbcaa7d
6702c41b92ad80ed2bf2263f7019d2911b544c5e,2026-09-09T23:42:12+08:00,merge,c4406e55e06eac9407274639ccf04eab98195df0 40a973593030546656986393a1b373589c500f2a,"142,144","C11,C15",True,True,Merge pull request #142 from CtriXin/issue-md-notes-spacing,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/6702c41b92ad80ed2bf2263f7019d2911b544c5e
40a973593030546656986393a1b373589c500f2a,2026-09-09T23:41:30+08:00,PR-child,daa2dd4a5a350d46aff9034de05dc381e8e21689,"142,144","C11,C15",True,True,feat(web): show the update control only when there is an update,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/40a973593030546656986393a1b373589c500f2a
daa2dd4a5a350d46aff9034de05dc381e8e21689,2026-09-09T23:18:49+08:00,PR-child,c4406e55e06eac9407274639ccf04eab98195df0,"142,144","C11,C15",True,True,fix(web): render release notes as Markdown; keep folder names off the icons,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/daa2dd4a5a350d46aff9034de05dc381e8e21689
4ecaf7eb407aca34ff25a6dec554ccb8a1f5dc03,2026-09-09T23:01:21+08:00,merge,7a6d07c977c4bf15c5a0e3fa8a0a2b84dbe6dbc0 602dc0d4c415ad1efdfc2558b61f119b62fd1e7b,140,C24,True,True,Merge pull request #140 from CtriXin/codex/stride-855b1bed42aa43bb-safe-update,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/4ecaf7eb407aca34ff25a6dec554ccb8a1f5dc03
c4406e55e06eac9407274639ccf04eab98195df0,2026-09-09T23:01:15+08:00,merge,9a7f2689b6f5200769bf0e5391b972746a17429b 602dc0d4c415ad1efdfc2558b61f119b62fd1e7b,"137,144","C10,C11",True,True,Merge pull request #137 from CtriXin/codex/stride-855b1bed42aa43bb-safe-update,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/c4406e55e06eac9407274639ccf04eab98195df0
602dc0d4c415ad1efdfc2558b61f119b62fd1e7b,2026-09-09T22:54:22+08:00,PR-child,0d4def8117b474ecb2cefd50a2f7887098b23af2,"137,140","C10,C11",True,True,docs: keep curl as public installer until npm login,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/602dc0d4c415ad1efdfc2558b61f119b62fd1e7b
0d4def8117b474ecb2cefd50a2f7887098b23af2,2026-09-09T22:49:18+08:00,PR-child,6c34d7b777e717a4f70be86071a956727b08b5f3,"137,140","C10,C11",True,True,feat(pilot): finish safe updates and release npx installer in v4.9.0,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/0d4def8117b474ecb2cefd50a2f7887098b23af2
6c34d7b777e717a4f70be86071a956727b08b5f3,2026-09-09T22:37:27+08:00,merge,3e0dba5e8a79ba2d2f6a4ec053e49cf7aa8ef4cc 9a7f2689b6f5200769bf0e5391b972746a17429b,"137,140","C10,C11",True,True,merge: align safe updater with v4.8.1,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/6c34d7b777e717a4f70be86071a956727b08b5f3
7a6d07c977c4bf15c5a0e3fa8a0a2b84dbe6dbc0,2026-09-09T22:25:13+08:00,merge,2ebdfa624f33d0c9c9e613653b5e0a9a20407513 ceebf3b4b366da4f2e30569c9e5c11d25df7063d,139,C24,True,True,Merge pull request #139 from CtriXin/codex/stride-855b1bed42aa43bb-capability-select,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/7a6d07c977c4bf15c5a0e3fa8a0a2b84dbe6dbc0
9a7f2689b6f5200769bf0e5391b972746a17429b,2026-09-09T22:25:08+08:00,merge,6e62ff6a734d8376267b1f13162546e55b8cc027 ceebf3b4b366da4f2e30569c9e5c11d25df7063d,"138,140","C02,C12",True,True,Merge pull request #138 from CtriXin/codex/stride-855b1bed42aa43bb-capability-select,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/9a7f2689b6f5200769bf0e5391b972746a17429b
ceebf3b4b366da4f2e30569c9e5c11d25df7063d,2026-09-09T22:19:40+08:00,PR-child,118ac5557dff10c4e60de2a5170a51ee5455dbdd,"138,139","C02,C12",True,True,style(pilot): emphasize the capability check entry,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/ceebf3b4b366da4f2e30569c9e5c11d25df7063d
118ac5557dff10c4e60de2a5170a51ee5455dbdd,2026-09-09T22:14:38+08:00,PR-child,9536485587edc11307d7e5f30cce3f26ed9b815f,"138,139","C02,C12",True,True,style(pilot): highlight capability bulk selection,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/118ac5557dff10c4e60de2a5170a51ee5455dbdd
9536485587edc11307d7e5f30cce3f26ed9b815f,2026-09-09T22:08:11+08:00,PR-child,6e62ff6a734d8376267b1f13162546e55b8cc027,"138,139","C02,C12",True,True,feat(pilot): add capability bulk selection in v4.8.1,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/9536485587edc11307d7e5f30cce3f26ed9b815f
3e0dba5e8a79ba2d2f6a4ec053e49cf7aa8ef4cc,2026-09-09T21:52:16+08:00,PR-child,d8ed7b4fbc597d98bde525de9ae0d3612811b0ad,"137,140","C10,C11",True,True,feat(pilot): guard update handoff and preserve recoverable sessions,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/3e0dba5e8a79ba2d2f6a4ec053e49cf7aa8ef4cc
d8ed7b4fbc597d98bde525de9ae0d3612811b0ad,2026-09-09T21:27:38+08:00,PR-child,aa532f45b1b3c0bcc444ea924a7f366d466e9db0,"137,140","C10,C11",True,True,"feat(pilot): add update entry, scheduled checks and safe preparation",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/d8ed7b4fbc597d98bde525de9ae0d3612811b0ad
2ebdfa624f33d0c9c9e613653b5e0a9a20407513,2026-09-09T21:12:56+08:00,merge,701439c262b10194effe282e9f6bc44ae5689cc3 6e62ff6a734d8376267b1f13162546e55b8cc027,136,C24,True,True,Merge pull request #136 from CtriXin/codex/stride-855b1bed42aa43bb-promote-v480,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/2ebdfa624f33d0c9c9e613653b5e0a9a20407513
aa532f45b1b3c0bcc444ea924a7f366d466e9db0,2026-09-09T21:09:33+08:00,merge,6e62ff6a734d8376267b1f13162546e55b8cc027 3f31d00607a8b550a8f7e2f8e60ea54767b83bac,"137,140","C10,C11",True,True,feat(installer): integrate npx entry with pinned releases and cleanup,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/aa532f45b1b3c0bcc444ea924a7f366d466e9db0
6e62ff6a734d8376267b1f13162546e55b8cc027,2026-09-09T20:46:57+08:00,merge,d075081380b3da2ccddfd654e5565bc0ebe9e61a 9bd6b61c57e8b6cbd56c441b68d7f61a067d99aa,"135,136","C01,C12",True,True,Merge pull request #135 from CtriXin/codex/stride-855b1bed42aa43bb-quick-model,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/6e62ff6a734d8376267b1f13162546e55b8cc027
9bd6b61c57e8b6cbd56c441b68d7f61a067d99aa,2026-09-09T20:39:20+08:00,PR-child,2a4d3d3441feec9c15fe3547ce69201a371a5569,"135,136","C01,C12",True,True,release: package Pilot v4.8.0 quick model selection,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/9bd6b61c57e8b6cbd56c441b68d7f61a067d99aa
2a4d3d3441feec9c15fe3547ce69201a371a5569,2026-09-09T20:37:18+08:00,PR-child,d075081380b3da2ccddfd654e5565bc0ebe9e61a,"135,136","C01,C12",True,True,feat(pilot): pick models directly and reveal channel controls on demand,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/2a4d3d3441feec9c15fe3547ce69201a371a5569
d075081380b3da2ccddfd654e5565bc0ebe9e61a,2026-09-09T20:22:46+08:00,merge,b641c56ef37646856a26f104d591579545188b7d 6600b9a1e913f73a2b0c9c6f28ff3e15aef4bacb,"134,136","C04,C13",True,True,Merge pull request #134 from CtriXin/codex/stride-855b1bed42aa43bb-context-usage,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/d075081380b3da2ccddfd654e5565bc0ebe9e61a
6600b9a1e913f73a2b0c9c6f28ff3e15aef4bacb,2026-09-09T20:18:18+08:00,PR-child,d3427566c1d522f7b419b0619d3fe33e12e1e9ec,"134,136","C04,C13",True,True,release: package Pilot v4.7.2 message context cleanup,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/6600b9a1e913f73a2b0c9c6f28ff3e15aef4bacb
d3427566c1d522f7b419b0619d3fe33e12e1e9ec,2026-09-09T20:16:53+08:00,PR-child,b641c56ef37646856a26f104d591579545188b7d,"134,136","C04,C13",True,True,fix(pilot): hide empty context receipts and clarify attached materials,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/d3427566c1d522f7b419b0619d3fe33e12e1e9ec
b641c56ef37646856a26f104d591579545188b7d,2026-09-09T20:12:10+08:00,merge,5780a7d9d6a6a185457f7b6398125dc1129503d1 e3b978870af53f5e664b7264ef82bad76c35f57b,"133,136","C12,C13",True,True,Merge pull request #133 from CtriXin/codex/stride-855b1bed42aa43bb-workbar,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/b641c56ef37646856a26f104d591579545188b7d
e3b978870af53f5e664b7264ef82bad76c35f57b,2026-09-09T20:06:56+08:00,PR-child,0efff777b5401e2ab223f676d3847f12ac715b47,"133,136","C12,C13",True,True,release: package Pilot v4.7.1 status layout fix,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/e3b978870af53f5e664b7264ef82bad76c35f57b
0efff777b5401e2ab223f676d3847f12ac715b47,2026-09-09T19:58:52+08:00,PR-child,5780a7d9d6a6a185457f7b6398125dc1129503d1,"133,136","C12,C13",True,True,fix(pilot): keep session status readable above file actions,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/0efff777b5401e2ab223f676d3847f12ac715b47
5780a7d9d6a6a185457f7b6398125dc1129503d1,2026-09-09T19:50:43+08:00,merge,a5d58db20b22784eee6467f55601ca0e2cab26a4 f63e804e9eb378ea30e5f3a2bd8f24c7a1347e7a,"132,136","C06,C14",True,True,Merge pull request #132 from CtriXin/codex/stride-855b1bed42aa43bb-starter,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/5780a7d9d6a6a185457f7b6398125dc1129503d1
f63e804e9eb378ea30e5f3a2bd8f24c7a1347e7a,2026-09-09T19:46:11+08:00,PR-child,fc391d0191ec95408273bb1fc19c5c2a93f359a9,"132,136","C06,C14",True,True,feat(pilot): reference dropped folders and ship starter guidance v4.7.0,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/f63e804e9eb378ea30e5f3a2bd8f24c7a1347e7a
fc391d0191ec95408273bb1fc19c5c2a93f359a9,2026-09-09T19:39:08+08:00,PR-child,53b2e5693fcee717eff76e90a8126e986233bad1,"132,136","C06,C14",True,True,feat(pilot): bundle portable task skills with beginner examples,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/fc391d0191ec95408273bb1fc19c5c2a93f359a9
53b2e5693fcee717eff76e90a8126e986233bad1,2026-09-09T19:30:41+08:00,merge,a5d58db20b22784eee6467f55601ca0e2cab26a4 14ecf21c4709f0eb0792b2f6c3aa2060a415ce7d,"130,132,136","C06,C09",True,True,fix(install): integrate PR 130 with exact retired skill ownership,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/53b2e5693fcee717eff76e90a8126e986233bad1
a5d58db20b22784eee6467f55601ca0e2cab26a4,2026-09-09T19:22:23+08:00,merge,7b658d5100fe460ebd3b259673ee09a9062b6003 1210b17f81936cebdb0660554a6bc389e24bbf3e,"131,136","C01,C15",True,True,Merge pull request #131 from CtriXin/codex/stride-855b1bed42aa43bb-onboarding,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/a5d58db20b22784eee6467f55601ca0e2cab26a4
1210b17f81936cebdb0660554a6bc389e24bbf3e,2026-09-09T19:16:38+08:00,PR-child,6a0f6f42f538820bdb3f4a54444e22746032dbf7,"131,136","C01,C15",True,True,release: prepare Pilot v4.6.0 and document upgrade continuity limits,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/1210b17f81936cebdb0660554a6bc389e24bbf3e
6a0f6f42f538820bdb3f4a54444e22746032dbf7,2026-09-09T19:08:18+08:00,PR-child,7b658d5100fe460ebd3b259673ee09a9062b6003,"131,136","C01,C15",True,True,feat(web): guide first-time users through connection before the tour,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/6a0f6f42f538820bdb3f4a54444e22746032dbf7
14ecf21c4709f0eb0792b2f6c3aa2060a415ce7d,2026-09-09T18:51:02+08:00,PR-child,d0a0f88584fa7e05654d556e05774a68cbe5dafe,"130,132,136","C06,C09",True,True,"feat(install)!: stop installing offduty/onduty and /nsr, and take them back",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/14ecf21c4709f0eb0792b2f6c3aa2060a415ce7d
7b658d5100fe460ebd3b259673ee09a9062b6003,2026-09-09T18:46:37+08:00,merge,d0a0f88584fa7e05654d556e05774a68cbe5dafe 159a03f1be2eeb455556546dd2bca5ef960ce4b8,"128,136","C02,C05,C14",True,True,Merge pull request #128 from CtriXin/codex/stride-855b1bed42aa43bb-usability,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/7b658d5100fe460ebd3b259673ee09a9062b6003
159a03f1be2eeb455556546dd2bca5ef960ce4b8,2026-09-09T18:42:18+08:00,PR-child,d7833ccbcd6883e440d39781c35dd11ddf71c144,"128,136","C02,C05,C14",True,True,fix(web): keep capability changes legible on narrow screens,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/159a03f1be2eeb455556546dd2bca5ef960ce4b8
d7833ccbcd6883e440d39781c35dd11ddf71c144,2026-09-09T18:39:10+08:00,PR-child,513220340b975e9c14974198dcda8a19f9137a5a,"128,136","C02,C05,C14",True,True,"test: gate Pilot imports, project search and capability drafts",旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/d7833ccbcd6883e440d39781c35dd11ddf71c144
513220340b975e9c14974198dcda8a19f9137a5a,2026-09-09T18:38:22+08:00,merge,5264a4e07f7d460039e23950a9b66be8ebee9e28 7e25c7838ee431f06175727ec40e12214da22f7b,"127,128,136","C01,C02",True,True,merge: integrate PR 127 with capability review choice protection,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/513220340b975e9c14974198dcda8a19f9137a5a
5264a4e07f7d460039e23950a9b66be8ebee9e28,2026-09-09T18:33:14+08:00,PR-child,ba295bde1190569cada2c7549454e8854a0ffac4,"128,136","C02,C05,C14",True,True,build(web): prepare Pilot 4.5 usability bundle and guide,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/5264a4e07f7d460039e23950a9b66be8ebee9e28
ba295bde1190569cada2c7549454e8854a0ffac4,2026-09-09T18:31:50+08:00,PR-child,d0a0f88584fa7e05654d556e05774a68cbe5dafe,"128,136","C02,C05,C14",True,True,feat(web): insert reusable files inline and find projects by name,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/ba295bde1190569cada2c7549454e8854a0ffac4
7e25c7838ee431f06175727ec40e12214da22f7b,2026-09-09T18:18:55+08:00,PR-child,a7a7e396db1c9cf9c2769a3ee2d9bfd26e122026,"127,128,136","C01,C02",True,True,feat(web): review capability changes before filling them in,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/7e25c7838ee431f06175727ec40e12214da22f7b
d0a0f88584fa7e05654d556e05774a68cbe5dafe,2026-09-09T18:17:48+08:00,merge,23b83a7b3b2129b87c0c308bb781debbf0847590 a3dab21f4e7a83a499006f5b069678a6dfd7bdda,"124,136","C02,C05,C09,C10,C12,C15",True,True,Merge pull request #124 from CtriXin/codex/stride-855b1bed42aa43bb-integrate,旧审计的 merge 引入范围/路径归属，非逐提交行为验收,https://github.com/CtriXin/multi-model-switch/commit/d0a0f88584fa7e05654d556e05774a68cbe5dafe
